number_of_holes,horizental_symetry,vertical_symetry,mean_vtd,stddev_vtd,mean_htd,stddev_htd,bottom_line_density,Class
1,1.0129171151776104,1.0281995661605206,1.2295081967213115,0.8040199546228277,1.5523809523809524,0.720322475606911,0.6595744680851063,0
1,1.0021881838074398,1.006578947368421,1.148936170212766,0.8841287385171746,1.4736842105263157,0.7911794437930637,0.6363636363636364,0
1,0.990990990990991,0.9871547848426461,1.2777777777777777,0.7911877721292355,1.5537190082644627,0.7065221537354708,0.6724137931034483,0
1,1.007157464212679,0.9493545183714002,1.2461538461538462,0.7911773116448287,1.5445544554455446,0.7283509109659646,0.6666666666666666,0
1,1.0079840319361277,1.0019900497512437,1.2419354838709677,0.8235366330245235,1.5392156862745099,0.7267392061881005,0.5833333333333334,0
1,0.9728892331525949,0.9790209790209791,1.289855072463768,0.787801282710347,1.5573770491803278,0.7047557495872911,0.6727272727272727,0
1,1.073558648111332,0.9866666666666667,1.180327868852459,0.7854552124153117,1.5247524752475248,0.7293018497980187,0.5531914893617021,0
1,1.0233100233100234,1.020954598370198,1.2419354838709677,0.8033839061665767,1.5360824742268042,0.7368550240450839,0.7291666666666666,0
1,1.0359138068635276,1.0134175217048145,1.3333333333333333,0.7672969364884684,1.5803571428571428,0.705683399612787,0.734375,0
1,1.1179713340683572,0.9804123711340206,1.125,0.8104432008587535,1.4583333333333333,0.7386569129763284,0.6341463414634146,0
1,0.957345971563981,1.017094017094017,1.1851851851851851,0.8258574520443192,1.5339805825242718,0.7251170829135049,0.6,0
1,0.9928379588182632,1.0291704649042843,1.2380952380952381,0.8174367039575349,1.5504587155963303,0.7134454550007996,0.6326530612244898,0
1,1.0117428924598268,0.9944852941176471,1.2857142857142858,0.7755667343294813,1.5691056910569106,0.6904655214265386,0.6984126984126984,0
1,0.9726735598227474,1.0265553869499242,1.1818181818181819,0.7627700713964738,1.5321100917431192,0.7145162484150137,0.5961538461538461,0
1,1.0239316239316238,0.9899159663865547,1.0625,0.8096821020517736,1.425,0.7758213287717831,0.7058823529411765,0
1,0.9933579335793358,0.9918879056047197,1,0.7319250547113999,1.4563106796116505,0.7245918259934985,0.6046511627906976,0
1,1.0161137440758294,1.0315186246418337,1.2222222222222223,0.7919849388524858,1.5242718446601942,0.7255107760469788,0.6530612244897959,0
1,1.0453586497890295,0.9866803278688525,1.2380952380952381,0.797461410013569,1.5700934579439252,0.7152272304542192,0.6938775510204082,0
1,1.016778523489933,0.9592502037489813,1.3,0.7866642102639124,1.565217391304348,0.7025072239449851,0.6785714285714286,0
1,1.0731382978723405,1.0898123324396782,1.2881355932203389,0.85199254201097,1.5483870967741935,0.7592348698905919,0.6222222222222222,0
1,1.0127659574468084,0.9545454545454546,1.290909090909091,0.8535921324728389,1.511111111111111,0.7531871523014781,0.7073170731707317,0
1,0.9364089775561097,0.9510050251256281,1.1568627450980393,0.9246090853892328,1.5268817204301075,0.7458784993937535,0.5945945945945946,0
1,1.0337078651685394,0.9952755905511811,1.1851851851851851,0.8258574520443192,1.5176470588235293,0.7655027091781607,0.65,0
1,0.9742268041237113,0.9691516709511568,1.2567567567567568,0.7596107656982487,1.5304347826086957,0.7048919181856302,0.6833333333333333,0
1,1.064039408866995,0.9634489222118088,1.2580645161290323,0.8284982240444719,1.5420560747663552,0.7174427047240816,0.6666666666666666,0
1,1.008736559139785,0.9459635416666666,1.2394366197183098,0.7646621799834106,1.5677966101694916,0.6977229577707592,0.631578947368421,0
1,0.9984603541185527,0.9651778955336866,1.208955223880597,0.7694412264721879,1.4953271028037383,0.7186705726508893,0.660377358490566,0
1,1.0202655485674355,1.0034650034650034,1.2933333333333332,0.7671169848650651,1.5847457627118644,0.6958518260885581,0.6885245901639344,0
1,1.0658436213991769,1.0019940179461615,1.2419354838709677,0.8033839061665767,1.5420560747663552,0.7304737908303812,0.5833333333333334,0
1,1.0101146325016859,1.015551048005409,1.3013698630136987,0.7761180377517276,1.606060606060606,0.674028288503863,0.6949152542372882,0
1,0.9392898052691867,0.9686046511627907,1.1864406779661016,0.798156848106212,1.510204081632653,0.7495001490228207,0.6,0
1,1.0802228412256267,0.9631966351209253,1.2911392405063291,0.7536560246162975,1.5971223021582734,0.6672398745212874,0.6923076923076923,0
1,1.0773143438453714,0.9672447013487476,1.2295081967213115,0.8040199546228277,1.5648148148148149,0.7139877240253112,0.6170212765957447,0
1,1.0245139475908707,0.9663382594417077,2.2753623188405796,0.7837327345131663,1.5701754385964912,0.7035849823269401,1.0,0
1,0.9730245882072094,1.0041222114451989,1.4545454545454546,0.8634936891060283,1.655,0.6064767681879981,0.8229166666666666,0
1,0.9880239520958084,0.8714768883878241,1.0943396226415094,0.814865513759933,1.3953488372093024,0.7558255286917487,0.6153846153846154,0
1,0.995928338762215,0.9798061389337641,1.3066666666666666,0.7706321261625899,1.5779816513761469,0.7109406650978971,0.7540983606557377,0
1,1.0122659780503551,0.9904214559386973,1.345679012345679,0.7771823117383799,1.5847457627118644,0.6958518260885581,0.6716417910447762,0
1,1.0149136577708007,0.9791827293754819,1.3544303797468353,0.7685813552110532,1.5897435897435896,0.6967145330646939,0.7692307692307693,0
1,0.9595238095238096,0.9759903961584634,1.2241379310344827,0.8386100331255298,1.530612244897959,0.735044449636415,0.6590909090909091,0
1,1.1069057104913678,1.0223072020395156,1.2567567567567568,0.7596107656982487,1.5086206896551724,0.7039724507353273,0.8166666666666667,0
1,0.9977186311787072,0.9962006079027356,1.2205882352941178,0.7696789064044847,1.5495495495495495,0.7101694898689357,0.6296296296296297,0
1,0.9863574351978172,1.0507042253521126,1.2105263157894737,0.8180299091908725,1.5591397849462365,0.7439957572254822,0.6046511627906976,0
1,1.0217228464419477,1.0431491294473882,1.345679012345679,0.7771823117383799,1.5897435897435896,0.6967145330646939,0.6818181818181818,0
1,0.9969064191802011,1.0124707716289945,1.0172413793103448,0.7130704379553141,1.457142857142857,0.7341736776887258,0.6363636363636364,0
1,0.9795744680851064,0.9546218487394958,1.2388059701492538,0.7802399055847167,1.5247524752475248,0.7293018497980187,0.7169811320754716,0
1,0.9576470588235294,1.0032102728731942,1.0357142857142858,0.7376691969682916,1.4862385321100917,0.7151104408240752,0.6428571428571429,0
1,0.9966032608695652,0.9966032608695652,1.273972602739726,0.7684810771291845,1.5934959349593496,0.6875639865780331,0.6271186440677966,0
1,1.048206278026906,0.9923664122137404,1.2419354838709677,0.8033839061665767,1.5533980582524272,0.723934718915383,0.7291666666666666,0
1,1.0700808625336926,1.015748031496063,1.392156862745098,0.7196927664779973,1.6204819277108433,0.6376584126211811,0.7954545454545454,0
1,0.9765886287625418,0.98989898989899,1.25,0.7645306025618079,1.5691056910569106,0.713813366031152,0.6551724137931034,0
1,0.9866412213740458,0.9904397705544933,1.2647058823529411,0.7845075850555286,1.5555555555555556,0.7315376902732008,0.6111111111111112,0
1,1.0034562211981566,0.9919816723940436,1.2372881355932204,0.8374629801565386,1.510204081632653,0.735616691412178,0.7777777777777778,0
1,1.0217391304347827,0.9534883720930233,1.208955223880597,0.7694412264721879,1.5405405405405406,0.7234234744197366,0.6792452830188679,0
1,0.937037037037037,0.9923809523809524,1.2923076923076924,0.8610146072199669,1.5631067961165048,0.7231454022508179,0.6078431372549019,0
1,1.011820330969267,1.0605326876513317,1.127659574468085,0.8751899489873673,1.5476190476190477,0.766854974504289,0.625,0
1,1.0350456072971674,0.9976437323279924,1.2098765432098766,0.7196535517649456,1.4960629921259843,0.700045528542427,0.7910447761194029,0
1,0.9555256064690026,1.0222996515679443,1.2916666666666667,0.7770928126270502,1.5873015873015872,0.684337241656086,0.7068965517241379,0
1,0.9154121863799283,0.9517896274653032,1.0508474576271187,0.7292823305887386,1.4864864864864864,0.7117822044936967,0.7333333333333333,0
1,1.0324118207816968,1.0151228733459357,1.21875,0.8061027151061999,1.5480769230769231,0.7224527759257817,0.64,0
1,1.008641975308642,1.0136138613861385,1.2333333333333334,0.8102451327476413,1.553191489361702,0.7422288618530342,0.6304347826086957,0
1,1.0028818443804035,1.0361328125,1.2714285714285714,0.778728591655461,1.5576923076923077,0.7217417319978416,0.6071428571428571,0
1,0.9969064191802011,1.0124707716289945,1.0172413793103448,0.7130704379553141,1.457142857142857,0.7341736776887258,0.6363636363636364,0
1,1.0006711409395974,1.0196476964769647,1.2837837837837838,0.7678518384173013,1.578512396694215,0.6922435279064548,0.6833333333333333,0
1,0.9904610492845787,0.9747634069400631,0.9318181818181818,0.7593671561249331,1.368421052631579,0.7804632002968134,0.5666666666666667,0
1,0.9853826311263972,1.0488021295474712,0.9629629629629629,0.6994057575518775,1.4536082474226804,0.7362718383391228,0.6,0
1,0.9957831325301205,1.013981762917933,1.2692307692307692,0.7502913187136466,1.5725806451612903,0.6887408931040226,0.671875,0
1,1.1099476439790577,0.9658536585365853,1.1111111111111112,0.8587046857760458,1.4583333333333333,0.8038201046026283,0.5806451612903226,0
1,0.9644970414201184,0.9714964370546318,1.2758620689655173,0.8333635808182649,1.5660377358490567,0.7305427587567805,0.7045454545454546,0
1,1.0360750360750361,0.9488950276243094,1.2203389830508475,0.8108700438028766,1.5,0.7683498199278325,0.6888888888888889,0
0,1.260612573885008,0.3981389165835826,0.77,0.5290548080293666,0.88,0.3265986323710904,0.5,1
0,1.2592592592592593,0.41589825119236884,0.74,0.44084400227680803,0.92,0.2726599243442907,0.3918918918918919,1
0,1.2627291242362526,0.26106696935300794,0.66,0.4760952285695233,0.88,0.3265986323710904,0.3787878787878788,1
0,1.227931488801054,0.3164655507979759,0.69,0.5259911279353167,0.88,0.3265986323710904,0.3333333333333333,1
0,1.3033175355450237,0.27846674182638104,0.62,0.48783173121456336,0.88,0.3265986323710904,0.3064516129032258,1
0,1.3041079092581238,0.4348988163421153,0.68,0.4688261722621507,0.88,0.3265986323710904,0.3382352941176471,1
0,1.359612724757953,0.32299340829778983,0.76,0.8889898932513408,0.88,0.3265986323710904,0.328125,1
0,1.3114209827357237,0.49207029575653666,0.74,0.44084400227680803,0.93,0.2931886695621029,0.2702702702702703,1
0,1.51629392971246,0.22450248756218905,0.86,0.6359594676112971,0.98,0.42592738983791756,0.38461538461538464,1
0,1.2464028776978417,0.4545807453416149,0.75,0.7436600722307894,0.88,0.3265986323710904,0.42424242424242425,1
0,1.084033613445378,0.5754367390153521,0.68,0.4688261722621507,0.88,0.3265986323710904,0.25,1
0,1.2247065399664616,0.5552950371238765,0.71,0.5182526976156117,0.88,0.3265986323710904,0.35294117647058826,1
0,1.2464028776978417,0.4545807453416149,0.75,0.7436600722307894,0.88,0.3265986323710904,0.42424242424242425,1
0,1.2387820512820513,0.36292682926829267,0.93,0.43239992711573966,0.98,0.24536099975754133,0.5795454545454546,1
0,1.227931488801054,0.3164655507979759,0.69,0.5259911279353167,0.88,0.3265986323710904,0.3333333333333333,1
0,1.1813826146475017,0.12060478199718706,0.74,0.6133201579612528,0.9,0.30151134457776363,0.27941176470588236,1
0,1.2627291242362526,0.26106696935300794,0.66,0.4760952285695233,0.88,0.3265986323710904,0.3787878787878788,1
0,1.2334859385219097,0.2935606060606061,0.67,0.5328596381218922,0.88,0.3265986323710904,0.296875,1
0,1.4915782907049282,0.22816728167281672,0.82,0.4794778304562057,0.99,0.4379705261980329,0.3717948717948718,1
0,1.213659147869674,0.42402257154373235,0.71,0.5910955416799719,0.88,0.3265986323710904,0.375,1
0,1.2440113682501015,0.4326075686884396,0.95,0.38599209705627263,0.98,0.24536099975754133,0.5555555555555556,1
0,1.2608695652173914,0.2936298529966076,0.67,0.5328596381218922,0.88,0.3265986323710904,0.375,1
0,1.4780673871582963,0.22271016311166875,0.82,0.4794778304562057,0.98,0.42592738983791756,0.2948717948717949,1
0,1.2464028776978417,0.4545807453416149,0.75,0.7436600722307894,0.88,0.3265986323710904,0.42424242424242425,1
0,1.1989956057752669,1.1663574520717377,0.9,0.7035264706814485,0.91,0.32082595426382343,0.4857142857142857,1
0,1.2813474734872115,0.3737791134485349,0.71,0.5910955416799719,0.88,0.3265986323710904,0.375,1
0,1.2334859385219097,0.2935606060606061,0.67,0.5328596381218922,0.88,0.3265986323710904,0.296875,1
0,1.2529182879377432,0.46582278481012657,0.79,0.4776838056516237,0.93,0.2931886695621029,0.27631578947368424,1
0,1.2813474734872115,0.3737791134485349,0.71,0.5910955416799719,0.88,0.3265986323710904,0.375,1
0,1.2464028776978417,0.4545807453416149,0.75,0.7436600722307894,0.88,0.3265986323710904,0.42424242424242425,1
0,1.2639527248850952,0.3411124076234928,0.66,0.4760952285695233,0.88,0.3265986323710904,0.3787878787878788,1
0,1.281413612565445,0.44407622203811103,0.85,0.5924610544247622,0.93,0.2931886695621029,0.3333333333333333,1
0,1.2358738501971092,0.3418769716088328,0.67,0.5328596381218922,0.88,0.3265986323710904,0.375,1
0,1.2358738501971092,0.3418769716088328,0.67,0.5328596381218922,0.88,0.3265986323710904,0.375,1
0,1.2750716332378222,0.49867874669686674,0.71,0.5910955416799719,0.88,0.3265986323710904,0.5,1
1,1.236378205128205,0.36146341463414633,0.97,0.48105523738354766,0.99,0.26571800956288344,0.5795454545454546,1
0,1.3041079092581238,0.4348988163421153,0.68,0.4688261722621507,0.88,0.3265986323710904,0.3382352941176471,1
0,1.1690140845070423,0.46907894736842104,0.83,0.4934930126509934,0.92,0.2726599243442907,0.4230769230769231,1
0,1.121345029239766,0.5130344108446299,0.7,0.4605661864718383,0.88,0.3265986323710904,0.32857142857142857,1
0,1.202075702075702,1.097093023255814,0.96,0.751026233922893,0.9,0.30151134457776363,0.44285714285714284,1
0,1.263395739186572,0.3175497933107854,0.7,0.5773502691896257,0.88,0.3265986323710904,0.328125,1
0,1.2409700722394221,0.33057598039215685,0.92,0.8953301969754854,0.92,0.2726599243442907,0.35135135135135137,1
0,1.2624028690974298,0.4039317507418398,0.8,0.6356417261637283,0.88,0.3265986323710904,0.5147058823529411,1
0,1.2444585180493983,0.3288338957630296,0.62,0.48783173121456336,0.88,0.3265986323710904,0.41935483870967744,1
0,1.281413612565445,0.44407622203811103,0.85,0.5924610544247622,0.93,0.2931886695621029,0.3333333333333333,1
0,1.2750716332378222,0.49867874669686674,0.71,0.5910955416799719,0.88,0.3265986323710904,0.5,1
0,1.2743859649122806,0.1300557880055788,0.75,0.6256309946079569,0.91,0.32082595426382343,0.38235294117647056,1
0,1.286074354127284,0.4261006289308176,0.77,0.6490863820117715,0.88,0.3265986323710904,0.5,1
0,1.2743859649122806,0.1300557880055788,0.75,0.6256309946079569,0.91,0.32082595426382343,0.38235294117647056,1
0,1.1549942594718714,0.4333715158457426,0.81,0.8001893715259097,0.88,0.3265986323710904,0.5,1
0,1.3494152046783625,0.28869286287089013,0.64,0.4824181513244218,0.88,0.3265986323710904,0.328125,1
0,1.24853228962818,0.5265721877767936,0.77,0.489382212074519,0.93,0.2931886695621029,0.3108108108108108,1
0,1.3316028552887735,0.33370452858203414,0.73,0.5096047190685833,0.9,0.30151134457776363,0.32857142857142857,1
0,1.213659147869674,0.42402257154373235,0.71,0.5910955416799719,0.88,0.3265986323710904,0.375,1
0,1.4915782907049282,0.22816728167281672,0.82,0.4794778304562057,0.99,0.4379705261980329,0.3717948717948718,1
0,1.190203562340967,0.3470266040688576,0.66,0.5545040554177647,0.88,0.3265986323710904,0.3548387096774194,1
0,1.2364700146270111,0.576830525953936,0.8,0.5318160234783105,0.92,0.2726599243442907,0.3918918918918919,1
0,1.354533152909337,0.29705553484904956,0.66,0.5545040554177647,0.88,0.3265986323710904,0.4032258064516129,1
0,1.5526992287917738,0.23507462686567165,0.84,0.506921785850339,0.98,0.42592738983791756,0.358974358974359,1
0,1.281413612565445,0.44407622203811103,0.85,0.5924610544247622,0.93,0.2931886695621029,0.3333333333333333,1
0,1.3303867403314917,0.4050632911392405,0.73,0.5096047190685833,0.9,0.30151134457776363,0.4857142857142857,1
0,1.2194777699364856,0.2921117502054232,0.71,0.5910955416799719,0.86,0.348735088019777,0.40625,1
0,1.2529182879377432,0.46582278481012657,0.79,0.4776838056516237,0.93,0.2931886695621029,0.27631578947368424,1
0,1.2440113682501015,0.4326075686884396,0.95,0.38599209705627263,0.98,0.24536099975754133,0.5555555555555556,1
0,1.2385135135135135,0.25066062665156663,0.69,0.5978919195596705,0.88,0.3265986323710904,0.3064516129032258,1
0,1.1978905072827726,0.4475686404234204,0.9,0.7453559924999299,0.92,0.2726599243442907,0.4605263157894737,1
0,1.2444585180493983,0.3288338957630296,0.62,0.48783173121456336,0.88,0.3265986323710904,0.41935483870967744,1
0,1.2440113682501015,0.4326075686884396,0.95,0.38599209705627263,0.98,0.24536099975754133,0.5555555555555556,1
0,1.260612573885008,0.3981389165835826,0.77,0.5290548080293666,0.88,0.3265986323710904,0.5,1
0,1.1901162790697675,0.4087509349289454,0.72,0.569954809479212,0.88,0.3265986323710904,0.4393939393939394,1
0,1.2247065399664616,0.5552950371238765,0.71,0.5182526976156117,0.88,0.3265986323710904,0.35294117647058826,1
0,1.2147696476964769,0.15349329569513057,0.78,0.7730302436358861,0.91,0.32082595426382343,0.4090909090909091,1
0,1.2200956937799043,0.27874015748031494,0.79,0.8077278269468264,0.88,0.3265986323710904,0.4032258064516129,1
0,1.2464028776978417,0.4545807453416149,0.75,0.7436600722307894,0.88,0.3265986323710904,0.42424242424242425,1
0,1.2529182879377432,0.46582278481012657,0.79,0.4776838056516237,0.93,0.2931886695621029,0.27631578947368424,1
0,1.2221498371335504,0.3541087733227471,0.68,0.5839607015973771,0.88,0.3265986323710904,0.41935483870967744,1
0,1.5149812734082397,0.2645951035781544,0.84,0.506921785850339,0.97,0.41328934272260254,0.38461538461538464,1
0,1.1901162790697675,0.4087509349289454,0.72,0.569954809479212,0.88,0.3265986323710904,0.4393939393939394,1
0,1.3426773455377574,0.36046511627906974,0.75,0.5,0.92,0.3387439663632029,0.16666666666666666,1
0,1.3426773455377574,0.36046511627906974,0.75,0.5,0.92,0.3387439663632029,0.16666666666666666,1
